xml:id	Lemma	Lemma_bereinigt	Wortart	Level	Definition	Konzept	Label	Cosine_Score	Pred_Label
PH06176	Holzapfel-brühe	Holzapfelbrühe	Substantiv		saurer Wein	Trinken	1	0.9732	1.0000
PH06407	Honig-likör	Honiglikör	Substantiv	-	Likör, mit Honig gesüßt	Trinken	1	0.9320	1.0000
PH06423	Honig-schnaps	Honigschnaps	Substantiv	-	mit Honig gesüßter Schnaps	Trinken	1	0.9440	1.0000
PH06433	Honig-wasser	Honigwasser	Substantiv	-	mit Honig gesüßtes Wasser	Trinken	1	0.9330	1.0000
PH07546	Husaren-kaffee	Husarenkaffee	Substantiv	-	Schnaps	Trinken	1	0.9844	1.0000
PH07666	Hutzel-brühe	Hutzelbrühe	Substantiv		süßer Wein	Trinken	1	0.9723	1.0000
PI00066	illuminieren	illuminieren	Verb	-	sich betrinken	Trinken	1	0.9750	1.0000
PI00306	itzen	itzen	Verb	x	trinken	Trinken	1	0.9985	1.0000
PJ00026	Jagd-fäßchen	Jagdfäßchen	Substantiv	-	kleines Fäßchen mit Wein, das man auf die Jagd mitnimmt	Trinken	1	0.9162	1.0000
PJ00111	Jakob-setz-dich	Jakobsetzdich	Substantiv	-	schlechter Wein	Trinken	1	0.9861	1.0000
PJ00156	Jankes	Jankes	Substantiv	-	schlechter Wein	Trinken	1	0.9861	1.0000
PJ00223	Jekuff	Jekuff	Substantiv	-	Umtrunk, das sich Zutrinken	Trinken	1	0.9411	1.0000
PJ00310	Johannisbeer-wein	Johannisbeerwein	Substantiv	-	Wein aus Johannisbeeren	Trinken	1	0.9452	1.0000
PJ00352	Johannistrauben-saft	Johannistraubensaft	Substantiv	-	Saft aus Johannisbeeren	Trinken	1	0.9361	1.0000
PJ00356	Johannistrauben-wein	Johannistraubenwein	Substantiv	-	Johannisbeerwein	Trinken	1	0.9615	1.0000
PJ00371	Johann-Peter	JohannPeter	Substantiv	2e	Schnaps	Trinken	1	0.9844	1.0000
PJ00385	Joli	Joli	Substantiv	-	Haustrunk	Trinken	1	0.8900	1.0000
PJ00431	juckeln	juckeln	Verb	I1a'd	in kleinen Schlucken trinken	Trinken	1	0.9578	1.0000
PK00014	kacheln	kacheln	Verb	-	viel trinken	Trinken	1	0.9893	1.0000
PK00043	Kaffee	Kaffee	Substantiv	1.2	Getränk aus Kaffee	Trinken	1	0.9739	1.0000
PK00043	Kaffee	Kaffee	Substantiv	1.3b	Nachmittagskaffee	Trinken	1	0.9232	1.0000
PK00043	Kaffee	Kaffee	Substantiv	1.1b'a	Kaffee-Ersatz verschiedener Art	Trinken	1	0.9393	1.0000
PK00053	Kaffee-bruttel	Kaffeebruttel	Substantiv	-	Kaffeebrühe	Trinken	1	0.7933	1.0000
PK00062	Kaffee-geschlapper	Kaffeegeschlapper	Substantiv	-	das Kaffeetrinken	Trinken	1	0.7350	1.0000
PK00080	Kaffee-milch	Kaffeemilch	Substantiv	-	Milch für den Kaffee	Trinken	1	0.9574	1.0000
PK00105	Kaffee-trinken	Kaffeetrinken	Substantiv	2	Nachmittagskaffee	Trinken	1	0.9232	1.0000
PK00181	Kakao	Kakao	Substantiv	-	Kakao	Trinken	1	0.9700	1.0000
PK00187	Kälbchens-käse	Kälbchenskäse	Substantiv	x	erste Milch nach dem Kalben	Trinken	1	0.9450	1.0000
PK00763	Karst-anis	Karstanis	Substantiv	-	Schnaps	Trinken	1	0.9844	1.0000
PK00772	Karsten-wasser, Karst-wasser	Karstenwasser, Karstwasser	Substantiv	-	Schnaps, der bes. zur Zeit der Kartoffelernte gereicht wurde	Trinken	1	0.9200	1.0000
PK01779	Kikerikik, Kikeres, Kikeriki, Kikeres	Kikerikik, Kikeres, Kikeriki	Substantiv	3	schlechter Wein	Trinken	1	0.9861	1.0000
PK02086	Kirbe-wein	Kirbewein	Substantiv	2	saurer, schlechter Wein	Trinken	1	0.9575	1.0000
PK02235	Kirsch	Kirsch	Substantiv	-	Kirschbranntwein	Trinken	1	0.9526	1.0000
PK02277	Kirschen-saft, Kirsch-saft	Kirschensaft, Kirschsaft	Substantiv	2	Saft aus Kirschen	Trinken	1	0.9461	1.0000
PK02278	Kirschen-schnaps, Kirsch-schnaps	Kirschenschnaps, Kirschschnaps	Substantiv	-	Branntwein aus Kirschen und Schnaps	Trinken	1	0.9373	1.0000
PK02285	Kirschen-wasser, Kirsch-wasser	Kirschenwasser, Kirschwasser	Substantiv	-	Branntwein aus Kirschen und Schnaps	Trinken	1	0.9373	1.0000
PK02440	klappern, kläppern	klappern, kläppern	Verb	2b	einen Schoppen trinken	Trinken	1	0.9674	1.0000
PK02535	Klecks	Klecks	Substantiv	2	ein Glas Wein	Trinken	1	0.9716	1.0000
PK02772	Klicker-wasser	Klickerwasser	Substantiv	-	Selterswasser in Flaschen mit Glaskugelverschluß	Trinken	1	0.6546	1.0000
PK03154	kneipen	kneipen	Verb	1	zechen	Trinken	1	0.6845	1.0000
PK03365	Knorbel, Knurbel, Knürbel	Knorbel, Knurbel, Knürbel	Substantiv	4a	Kartoffelschnaps	Trinken	1	0.9729	1.0000
PK03370	knorksen	knorksen	Verb	-	einen trinken	Trinken	1	0.9895	1.0000
PK03477	Knupper, Knuppert	Knupper, Knuppert	Substantiv	7a	ein Glas Wein	Trinken	1	0.9716	1.0000
PK03783	Koloster	Koloster	Substantiv	-	erste Milch einer Kuh nach dem Kalben	Trinken	1	0.9329	1.0000
PK03784	Kolostral-milch	Kolostralmilch	Substantiv	-	erste Milch einer Kuh nach dem Kalben	Trinken	1	0.9329	1.0000
PK03840	Kommunist	Kommunist	Substantiv	2	Haustrunk	Trinken	1	0.8900	1.0000
PK03926	Konrad-setz-dich	Konradsetzdich	Substantiv	-	Haustrunk, schlechter Wein	Trinken	1	0.9516	1.0000
PK04001	köpfen	köpfen	Verb	1c'g	eine Flasche Wein austrinken	Trinken	1	0.9590	1.0000
PK04157	Korn-branntwein	Kornbranntwein	Substantiv	-	Branntwein aus Roggen	Trinken	1	0.9477	1.0000
PK04245	Koscher-most	Koschermost	Substantiv	-	aus dem elterlichen Keller von den Söhnen heimlich verkaufter Most	Trinken	1	0.9031	1.0000
PK04340	Krabbel-an-der-Wand	KrabbelanderWand	Substantiv	2	Branntwein	Trinken	1	0.9710	1.0000
PK04477	Krambambel	Krambambel	Substantiv	x2	Schnaps der Marke 'Krambambuli'	Trinken	1	0.9245	1.0000
PK04742	Kraut-tee	Krauttee	Substantiv	-	Kräutertee	Trinken	1	0.9824	1.0000
PK05631	Kuh-milch, Küh-	Kuhmilch, Kühmilch	Substantiv	-	Kuhmilch, Kühmilch	Trinken	1	0.9393	1.0000
PK05774	Kümmel	Kümmel	Substantiv	2.2a	Schnaps, gewürzt mit Kümmel	Trinken	1	0.9318	1.0000
PK05784	Kümmel-schnaps	Kümmelschnaps	Substantiv	-	Schnaps, gewürzt mit Kümmel	Trinken	1	0.9318	1.0000
PK05982	Kurzer	Kurzer	Substantiv	-	Schnaps	Trinken	1	0.9844	1.0000
PL00084	Lackel-tackel	Lackeltackel	Substantiv	-	schlechter Wein	Trinken	1	0.9861	1.0000
PL00095	Lacks-brühe, Lackels-	Lacksbrühe, Lackelsbrühe	Substantiv	-	schlechter Wein	Trinken	1	0.9861	1.0000
PL00111	laden	laden	Verb	1.2a	sich betrinken	Trinken	1	0.9750	1.0000
PL00160	Lage	Lage	Substantiv	2b	eine Runde Bier, Wein usw.	Trinken	1	0.9336	1.0000
PL00166	lageln	lageln	Verb	-	einen trinken	Trinken	1	0.9895	1.0000
PL00169	Lager-bier	Lagerbier	Substantiv	x	Lagerbier	Trinken	1	0.9767	1.0000
PL00178	Lager-wein	Lagerwein	Substantiv	-	Wein, der im Faß gelagert wird, zum Lagern geeigneter Wein	Trinken	1	0.9206	1.0000
PL00379	Land-wein	Landwein	Substantiv	-	Landwein	Trinken	1	0.9838	1.0000
PL00511	lappchen	lappchen	Verb	-	in großen Zügen trinken	Trinken	1	0.9654	1.0000
PL00514	Lappel-brühe	Lappelbrühe	Substantiv	-	schlechter Wein	Trinken	1	0.9861	1.0000
PL00518	läppeln	läppeln	Verb	1b	einen trinken	Trinken	1	0.9895	1.0000
PL00532	lappern	lappern	Verb	2	in wiederholten kleinen Zügen (langsam) Flüssigkeit zu sich nehmen, nippen	Trinken	1	0.9166	1.0000
PL00533	läppern	läppern	Verb	1a	in wiederholten kleinen Zügen (langsam) Flüssigkeit zu sich nehmen, nippen	Trinken	1	0.9166	1.0000
PL00555	lappsen	lappsen	Verb	-	trinken	Trinken	1	0.9985	1.0000
PL00564	Lari	Lari	Substantiv	x	Verwässertes (z.B. Kaffee, Wein, Suppe)	Trinken	1	0.8972	1.0000
PL00750	Lauer, Läuer	Lauer, Läuer	Substantiv	3	Wein, der aus den mit Wasser eingeweichten Preßrückständengewonnen wird	Trinken	1	0.9148	1.0000
PL00754	Läuer-brühe	Läuerbrühe	Substantiv	-	Tresterwein, schlechter Wein	Trinken	1	0.9523	1.0000
PL00755	Läuerer	Läuerer	Substantiv	-	Tresterwein, schlechter Wein	Trinken	1	0.9523	1.0000
PL00808	Laugens-brühe, Laugs-brühe	Laugensbrühe, Laugsbrühe	Substantiv	-	fades, schlechtes Getränk, bes. von Kaffee oder Wein	Trinken	1	0.9293	1.0000
PL01024	lechern	lechern	Verb	1.2a	dürsten	Trinken	1	0.0332	0.0000
PL01110	leer-saufen	leersaufen	Verb	-	leersaufen	Trinken	1	0.3807	0.0000
PL01112	leer-trinken	leertrinken	Verb	-	leertrinken	Trinken	1	0.1057	0.0000
PL01170	Lehnen-wein, Lehn-wein	Lehnenwein, Lehnwein	Substantiv	-	Wein einer Hanglage	Trinken	1	0.8899	1.0000
PL01433	Leimen-brühe, Leim-brühe	Leimenbrühe, Leimbrühe	Substantiv	2	noch nicht ausgegorener, trüber Wein	Trinken	1	0.9297	1.0000
PL01924	likör	likör	Substantiv	-	likör	Trinken	1	0.9443	1.0000
PL02239	löschen	löschen	Verb	2	Durst stillen	Trinken	1	0.9633	1.0000
PL02325	lotteln	lotteln	Verb	3	trinken	Trinken	1	0.9985	1.0000
PL02673	Lutter	Lutter	Substantiv	-	Zwetschgen- oder Birnenschnaps, der zum zweitenmal gebrannt wurde	Trinken	1	0.9149	1.0000
PM00011	machen	machen	Verb	4i	einen trinken	Trinken	1	0.9895	1.0000
PM00112	Magdalenen-brühe	Magdalenenbrühe	Substantiv	x1	aufgewärmter Kaffee	Trinken	1	0.9554	1.0000
PM00112	Magdalenen-brühe	Magdalenenbrühe	Substantiv	x2	von einem Trinker als schwach bezeichneter Whisky	Trinken	1	0.8879	1.0000
PM00114	Magdalenen-wasser	Magdalenenwasser	Substantiv	x	aufgewärmter Kaffee	Trinken	1	0.9554	1.0000
PM00141	Magen-bitter	Magenbitter	Substantiv	-	Magenbitter	Trinken	1	0.8565	1.0000
PM00202	mahlen	mahlen	Verb	2	trinken	Trinken	1	0.9985	1.0000
PM00867	Märzen-bier, März-bier	Märzenbier, Märzbier	Substantiv	-	im März gebrautes Lagerbier	Trinken	1	0.9322	1.0000
PM01211	Maurers-likör, Maurer-likör	Maurerslikör, Maurerlikör	Substantiv	-	Schnaps	Trinken	1	0.9844	1.0000
PM01361	Meer-rettich	Meerrettich	Substantiv	3	Schnaps	Trinken	1	0.9844	1.0000
PM01838	Milch	Milch	Substantiv	1	Milch der Haustiere, Muttermilch	Trinken	1	0.9468	1.0000
PM01892	Milch-kaffee	Milchkaffee	Substantiv	-	Milchkaffee	Trinken	1	0.9211	1.0000
PM02033	Mineral-wasser	Mineralwasser	Substantiv	-	Mineralwasser	Trinken	1	0.9499	1.0000
PM02088	Misch-kaffee	Mischkaffee	Substantiv	-	Mischung aus Bohnen- und Malzkaffee	Trinken	1	0.8922	1.0000
PM02432	mit-trinken	mittrinken	Verb	-	am Trinken teilnehmen	Trinken	1	0.9713	1.0000
PM02726	Moppel, Möppel	Moppel, Möppel	Substantiv	8	geringwertiger Wein	Trinken	1	0.9610	1.0000
PM02775	Mords-brand	Mordsbrand	Substantiv	2	starker Durst	Trinken	1	0.9741	1.0000
PM02853	Morgen-kaffee	Morgenkaffee	Substantiv	-	Morgenkaffee	Trinken	1	0.9263	1.0000
PM02926	Most	Most	Substantiv	1b	unvergorener Saft gekelterter Äpfel, Birnen	Trinken	1	0.9116	1.0000
PM02926	Most	Most	Substantiv	1a	unvergorener, süßer Traubensaft	Trinken	1	0.9263	1.0000
PM02926	Most	Most	Substantiv	x1c	Obstwein	Trinken	1	0.9853	1.0000
PM02931	Most-brühe	Mostbrühe	Substantiv	-	unvergorener, süßer Traubensaft	Trinken	1	0.9263	1.0000
PM02989	Mozenblätter-tee	Mozenblättertee	Substantiv	-	Brombeerblättertee	Trinken	1	0.9595	1.0000
PM03010	Mucken-fuck	Muckenfuck	Substantiv	-	Malzkaffee, Kaffeersatz	Trinken	1	0.9230	1.0000
PM03370	Musikanten-durst	Musikantendurst	Substantiv	-	großer Durst, wie er bei Musikanten üblich ist	Trinken	1	0.9281	1.0000
PN00008	Nabel-naß	Nabelnaß	Substantiv	-	Tresterwein, Haustrunk	Trinken	1	0.9461	1.0000
PN00011	Nabel-wärmer	Nabelwärmer	Substantiv	-	guter Schnaps	Trinken	1	0.9722	1.0000
PN00118	Nach-lauf	Nachlauf	Substantiv	1	Most bzw. Wein, der beim Keltern zuletzt herausläuft	Trinken	1	0.9477	1.0000
PN00295	nach-trinken	nachtrinken	Verb	-	(nach einem anderen) aus demselben Gefäß trinken	Trinken	1	0.9324	1.0000
PN00330	Nacht-wächter	Nachtwächter	Substantiv	2b	abgestandenes Bier	Trinken	1	0.9480	1.0000
PN00483	Nähts	Nähts	Substantiv	2b	Schnaps	Trinken	1	0.9844	1.0000
PN00746	Nebel-zerstörer	Nebelzerstörer	Substantiv	-	geringer Wein, Haustrunk	Trinken	1	0.9514	1.0000
PN00843	nehmen	nehmen	Verb	4b	trinken	Trinken	1	0.9985	1.0000
PN00899	Nerven-schwächer	Nervenschwächer	Substantiv	-	sehr starker Wein	Trinken	1	0.9717	1.0000
PN01389	nuckeln	nuckeln	Verb	1b	trinken	Trinken	1	0.9985	1.0000
PN01414	Nulpes	Nulpes	Substantiv	-	Kaffee	Trinken	1	0.9905	1.0000
PO00109	Ober-länder	Oberländer	Substantiv	-	Wein aus der oberen Haardt	Trinken	1	0.9445	1.0000
PO00242	Obst-wein	Obstwein	Substantiv	-	Obstwein	Trinken	1	0.9853	1.0000
PO00541	Oktober-tee	Oktobertee	Substantiv	-	Wein	Trinken	1	0.9923	1.0000
PO00573	Olig	Olig	Substantiv	2	Schnaps	Trinken	1	0.9844	1.0000
PQ00264	Quetsch	Quetsch	Substantiv	-	Zwetschgenbranntwein	Trinken	1	0.9362	1.0000
PQ00274	Quetschen-branntwein	Quetschenbranntwein	Substantiv	-	Zwetschgenbranntwein	Trinken	1	0.9362	1.0000
PQ00303	Quetschen-schnaps	Quetschenschnaps	Substantiv	-	Zwetschgenbranntwein	Trinken	1	0.9362	1.0000
PQ00312	Quetschen-wasser	Quetschenwasser	Substantiv	-	Zwetschgenbranntwein	Trinken	1	0.9362	1.0000
PR00049	Rachen-putzer	Rachenputzer	Substantiv	1b	scharfer Schnaps	Trinken	1	0.9618	1.0000
PR00049	Rachen-putzer	Rachenputzer	Substantiv	1a	minderwertiger, schlechter Wein; Tresterwein, Haustrunk	Trinken	1	0.9284	1.0000
PR00059	Rackel-gackel	Rackelgackel	Substantiv	-	schlechter, gepanschter Wein	Trinken	1	0.9479	1.0000
PR00102	Radetzky	Radetzky	Substantiv	-	minderwertiger Wein	Trinken	1	0.9600	1.0000
PR00122	Radler-maß	Radlermaß	Substantiv	-	Mischgetränk aus Bier und Limonade	Trinken	1	0.9213	1.0000
PR00253	Rampaß	Rampaß	Substantiv	1.1	saurer Wein, Tresterwein	Trinken	1	0.9467	1.0000
PR00263	Rampfer	Rampfer	Substantiv	-	saurer Wein	Trinken	1	0.9732	1.0000
PR00383	Rappis	Rappis	Substantiv	-	saurer, schlechter Wein; Tresterwein	Trinken	1	0.9396	1.0000
PR00399	Räppsel	Räppsel	Substantiv	-	Tresterwein, Haustrunk	Trinken	1	0.9461	1.0000
PR00401	Rappser, Räppser	Rappser, Räppser	Substantiv	-	Tresterwein, Haustrunk	Trinken	1	0.9461	1.0000
PR00480	Rassi-bulli	Rassibulli	Substantiv	-	schlechter, saurer Wein; Haustrunk	Trinken	1	0.9395	1.0000
PR00727	Rauscher	Rauscher	Substantiv	-	gärender Most	Trinken	1	0.9602	1.0000
PR00763	Reben-blut, Reb-	Rebenblut, Rebblut	Substantiv	2	Wein	Trinken	1	0.9923	1.0000
PR00780	Reben-saft, Reb-	Rebensaft, Rebsaft	Substantiv	2	Wein	Trinken	1	0.9923	1.0000
PR01305	Reiß-mich-um	Reißmichum	Substantiv	-	für Schnaps	Trinken	1	0.9558	1.0000
PR01532	Rhabarber-wein	Rhabarberwein	Substantiv	-	Wein aus Rhabarber	Trinken	1	0.9426	1.0000
PR01551	Rhein-wasser	Rheinwasser	Substantiv	2	scherzhafte Bezeichnung des Ludwigshafener Biers	Trinken	1	0.5560	1.0000
PR01664	Riesen-brand	Riesenbrand	Substantiv	-	sehr großer Durst	Trinken	1	0.9636	1.0000
PR01901	Risser	Risser	Substantiv	2e	neuer, noch gärender Wein mit prickelndem Geschmack	Trinken	1	0.9191	1.0000
PR02262	rösten, rosten	rösten, rosten	Verb	2b	einen trinken	Trinken	1	0.9895	1.0000
PR02375	Rot-wein	Rotwein	Substantiv	-	Rotwein	Trinken	1	0.9839	1.0000
PR02699	Rülps-wasser	Rülpswasser	Substantiv	-	Sprudelwasser	Trinken	1	0.8522	1.0000
PR02704	Rum	Rum	Substantiv	-	Rum	Trinken	1	0.9765	1.0000
PR02776	Runde	Runde	Substantiv	1	von einem Teilnehmer einer Gesellschaft gestiftetes Getränk	Trinken	1	0.9268	1.0000
PR02804	Rundung	Rundung	Substantiv	x2	von einem Teilnehmer einer Gesellschaft gestiftetes Getränk	Trinken	1	0.9268	1.0000
PR02848	rupfen	rupfen	Verb	2g	trinken	Trinken	1	0.9985	1.0000
PS00092	Säckels-brühe	Säckelsbrühe	Substantiv	-	schlechter, saurer Wein	Trinken	1	0.9571	1.0000
PS00576	Sand-wein	Sandwein	Substantiv	-	Wein, der auf Sandboden wächst	Trinken	1	0.9371	1.0000
PS00824	Sauerampfel-brühe	Sauerampfelbrühe	Substantiv	-	saurer Wein	Trinken	1	0.9732	1.0000
PS00860	Sauer-milch	Sauermilch	Substantiv	-	geronnene (ungekochte) Milch	Trinken	1	0.9322	1.0000
PS00902	Saufens	Saufens	Substantiv	1	Getränk, Trinkvorrat	Trinken	1	0.9532	1.0000
PS00963	Sau-gesüff	Saugesüff	Substantiv	-	minderwertiger, schlechter Wein	Trinken	1	0.9481	1.0000
PS01118	Saurach	Saurach	Substantiv	2	saurer Wein	Trinken	1	0.9732	1.0000
PS01303	Schächer	Schächer	Substantiv	2b	Bier	Trinken	1	0.9827	1.0000
PS01466	Schafs-milch, Schaf-milch	Schafsmilch, Schafmilch	Substantiv	-	Schafsmilch, Schafmilch	Trinken	1	0.9374	1.0000
PS01660	Schampanjer Champagner, Schampanjer	Schampanjer Champagner, Schampanjer	Substantiv	1	Schaumwein	Trinken	1	0.9838	1.0000
PS01666	Schampus	Schampus	Substantiv	-	Schaumwein	Trinken	1	0.9838	1.0000
PS01844	schaskeln	schaskeln	Verb	-	(alkoholische Getränke) trinken, sich dem Trinken ergeben	Trinken	1	0.9365	1.0000
PS01847	schaskern	schaskern	Verb	-	(alkoholische Getränke) trinken, sich dem Trinken ergeben	Trinken	1	0.9365	1.0000
PS02339	Schiefer-wein	Schieferwein	Substantiv	-	minderwertiger Wein aus schieferigem Boden	Trinken	1	0.9304	1.0000
PS02433	Schilcher	Schilcher	Substantiv	2	blaßroter, geringer Wein	Trinken	1	0.9397	1.0000
PS02610	Schlabber-brühe	Schlabberbrühe	Substantiv	-	schlechtes, fades Getränk	Trinken	1	0.9504	1.0000
PS02621	Schlabber-milch	Schlabbermilch	Substantiv	-	geronnene Milch	Trinken	1	0.9610	1.0000
PS02826	Schlamper, Schlämper	Schlamper, Schlämper	Substantiv	2	schlechter Wein	Trinken	1	0.9861	1.0000
PS02992	schlauchen, schläuchen	schlauchen, schläuchen	Verb	1b	einen trinken	Trinken	1	0.9895	1.0000
PS03076	Schleh-branntwein	Schlehbranntwein	Substantiv	-	aus Schlehen hergestellter Branntwein	Trinken	1	0.9355	1.0000
PS03336	Schlingel	Schlingel	Substantiv	3	schlechter, minderwertiger Wein	Trinken	1	0.9471	1.0000
PS03349	Schlinken-putzer	Schlinkenputzer	Substantiv	1b	schlechter Branntwein	Trinken	1	0.9641	1.0000
PS03438	Schloriampels-brühe	Schloriampelsbrühe	Substantiv	-	schales, fades Getränk, dünner Kaffee	Trinken	1	0.9356	1.0000
PS03440	Schlorum-bier	Schlorumbier	Substantiv	-	eine Biersorte	Trinken	1	0.8920	1.0000
PS03523	schluckern	schluckern	Verb	1	häufig, wiederholt trinken	Trinken	1	0.9666	1.0000
PS03591	schluppchen	schluppchen	Verb	x2	schluckweise trinken	Trinken	1	0.9654	1.0000
PS03596	schlürfeln	schlürfeln	Verb	-	in kleinen Schlucken trinken, nippen	Trinken	1	0.9455	1.0000
PS03608	Schlurpser	Schlurpser	Substantiv	1	Schluck, Trunk	Trinken	1	0.9313	1.0000
PS03619	Schlüsselblumen-tee	Schlüsselblumentee	Substantiv	-	Tee aus den Blüten der Schlüsselblume	Trinken	1	0.9314	1.0000
PS03646	schlutzern	schlutzern	Verb	2	(in kleinen Schlucken, schlürfend) trinken	Trinken	1	0.9292	1.0000
PS03951	Schmisser	Schmisser	Substantiv	3	trockener, harter Wein, der einen umwirft	Trinken	1	0.9259	1.0000
PS03987	Schmoras	Schmoras	Substantiv	-	Kaffee	Trinken	1	0.9905	1.0000
PS04187	schnallen	schnallen	Verb	x5	sich betrinken	Trinken	1	0.9750	1.0000
PS04193	Schnalzer	Schnalzer	Substantiv	3	schlechter Wein	Trinken	1	0.9861	1.0000
PS04243	Schnaps	Schnaps	Substantiv	1	Getränk mit hohem Alkoholanteil	Trinken	1	0.9518	1.0000
PS04254	schnäpseln	schnäpseln	Verb	-	gerne und oft Schnaps trinken	Trinken	1	0.9520	1.0000
PS04261	Schnaps-gepfetze	Schnapsgepfetze	Substantiv	-	Branntwein	Trinken	1	0.9710	1.0000
PS04315	schnärren	schnärren	Verb	10	einen (Wein, Schnaps) trinken	Trinken	1	0.9452	1.0000
PS04576	schnellern	schnellern	Verb	5	einen (Schoppen, Schnaps usw.) trinken	Trinken	1	0.9343	1.0000
PS04896	Schnurr-gückel	Schnurrgückel	Substantiv	1	Tresterwein, Haustrunk, minderwertiger Wein	Trinken	1	0.9314	1.0000
PS04953	Schockele-majem	Schockelemajem	Substantiv	-	Kaffee	Trinken	1	0.9905	1.0000
PS04979	Schoker	Schoker	Substantiv	-	Kaffee	Trinken	1	0.9905	1.0000
PS04986	Schokolade	Schokolade	Substantiv	-	Süßigkeit aus Kakao, Milch und Zucker	Trinken	1	0.9253	1.0000
PS05059	schöppeln	schöppeln	Verb	-	(gern und häufig) trinken	Trinken	1	0.9495	1.0000
PS05072	Schoppen-wein	Schoppenwein	Substantiv	-	in Schoppen (vom Faß) ausgeschenkter Wein	Trinken	1	0.9201	1.0000
PS05097	Schorle	Schorle	Substantiv	-	Wein und Mineralwasser (meist) je zur Hälfte vermischt	Trinken	1	0.9145	1.0000
PS05098	Schorle-morle	Schorlemorle	Substantiv	-	Wein und Mineralwasser (meist) je zur Hälfte vermischt	Trinken	1	0.9145	1.0000
PS05893	Schüttel-riesling	Schüttelriesling	Substantiv	-	Apfelwein	Trinken	1	0.9855	1.0000
PS06319	schwefeln	schwefeln	Verb	1.2	einen schwefeln = einen trinken	Trinken	1	0.9455	1.0000
PS06719	Sechel	Sechel	Substantiv	2	ein Glas Bier	Trinken	1	0.9619	1.0000
PS06825	Seelen-wärmer, Seel-	Seelenwärmer, Seelwärmer	Substantiv	2	Schnaps	Trinken	1	0.9844	1.0000
PS07167	Selters-wasser, Selzer-	Selterswasser, Selzerwasser	Substantiv	-	Mineral-, Sprudelwasser	Trinken	1	0.9073	1.0000
PS07695	Sirup	Sirup	Substantiv	-	Sirup	Trinken	1	0.9739	1.0000
PS07765	Soda-wasser	Sodawasser	Substantiv	-	kohlensäurehaltiges Mineralwasser, Sprudel	Trinken	1	0.9162	1.0000
PS08119	Soruf	Soruf	Substantiv	-	Schnaps	Trinken	1	0.9844	1.0000
PS08372	Spät-lese	Spätlese	Substantiv	2	Wein aus spät geernteten Trauben, Wein höherer Qualitätsstufe	Trinken	1	0.9262	1.0000
PS09049	Spitzbohnen-kaffee	Spitzbohnenkaffee	Substantiv	-	Kaffee-Ersatz aus Gerste, Roggen, Malz u.ä.	Trinken	1	0.9101	1.0000
PS09112	Spitzen-wein	Spitzenwein	Substantiv	-	besonders guter, hervorragender Wein	Trinken	1	0.9470	1.0000
PS09411	Sprit	Sprit	Substantiv	2	schlechter Wein	Trinken	1	0.9861	1.0000
PS09417	Spritzel-wasser	Spritzelwasser	Substantiv	-	Mineralwasser	Trinken	1	0.9499	1.0000
PS09424	Spritzer	Spritzer	Substantiv	x1b	mit Sodawasser gemischter Wein	Trinken	1	0.9416	1.0000
PS09465	Sprudel	Sprudel	Substantiv	-	kohlensäurehaltiges Trinkwasser, Mineralwasser, Kurgetränk	Trinken	1	0.9149	1.0000
PS09496	Sprutzel-wasser	Sprutzelwasser	Substantiv	-	Mineralwasser mit Kohlensäure	Trinken	1	0.9389	1.0000
PS09525	spulen	spulen	Verb	x2b	tüchtig trinken	Trinken	1	0.9769	1.0000
PS10051	Stark-bier	Starkbier	Substantiv	-	eine Biersorte mit besonders viel Stammwürze	Trinken	1	0.8916	1.0000
PS10098	stauben	stauben	Verb	5	einen trinken	Trinken	1	0.9895	1.0000
PS10171	stechen	stechen	Verb	5	einen (Schnaps) trinken	Trinken	1	0.9533	1.0000
PS10292	Steh-schoppen	Stehschoppen	Substantiv	-	vor dem Heimgehen an der Theke der Wirtschaft getrunkenes Getränk	Trinken	1	0.9215	1.0000
PS10654	Sternen-bier, Stern-bier	Sternenbier, Sternbier	Substantiv	-	Bier aus einem Gasthaus Zum Sternmit früherer eigener Brauerei	Trinken	1	0.9108	1.0000
PS10768	Stich-wein	Stichwein	Substantiv	2	Wein mit einem Essigstich	Trinken	1	0.9357	1.0000
PS10811	Stieber	Stieber	Substantiv	3b'g	der große Durst nach einem Rausch, Brand	Trinken	1	0.9362	1.0000
PS10923	stillen	stillen	Verb	2c	trinken	Trinken	1	0.9985	1.0000
PS11136	Stoff, Stuft	Stoff, Stuft	Substantiv	3	alkoholisches Getränk	Trinken	1	0.9726	1.0000
PS11275	Storchen-bier	Storchenbier	Substantiv	-	Bier der Storchenbrauerei in Speyer	Trinken	1	0.9096	1.0000
PS11336	Storzen	Storzen	Substantiv	5	ein Bier- oder Weinrest	Trinken	1	0.6860	1.0000
PS12380	stürzen	stürzen	Verb	3b	ein Glas umdrehen, einen trinken	Trinken	1	0.9472	1.0000
PS12401	Stuten-milch	Stutenmilch	Substantiv	-	Pferdemilch	Trinken	1	0.9788	1.0000
PS12473	Suckels-brühe	Suckelsbrühe	Substantiv	-	schlechter Kaffee	Trinken	1	0.9850	1.0000
PS12488	Sudel-bier	Sudelbier	Substantiv	-	abgestandenes Bier	Trinken	1	0.9480	1.0000
PS12489	Sudel-brühe	Sudelbrühe	Substantiv	1	Getränk von schlechter, dünner Qualität, Gesöff (Wein Bier Kaffee)	Trinken	1	0.9227	1.0000
